datetime,0x_amount_in_top_holders,1inch_amount_in_top_holders,aave_amount_in_top_holders,alchemix_amount_in_top_holders,ampleforth_amount_in_top_holders,api3_amount_in_top_holders,bancor_amount_in_top_holders,band-protocol_amount_in_top_holders,coin98_amount_in_top_holders,cow-protocol_amount_in_top_holders,crvusd_amount_in_top_holders,dia-data_amount_in_top_holders,dydx_amount_in_top_holders,frax_amount_in_top_holders,frax-share_amount_in_top_holders,injective-protocol_amount_in_top_holders,lido-dao_amount_in_top_holders,liquity_amount_in_top_holders,liquity-usd_amount_in_top_holders,loopring_amount_in_top_holders,magic-internet-money_amount_in_top_holders,maker_amount_in_top_holders,marlin_amount_in_top_holders,melon_amount_in_top_holders,olympus_amount_in_top_holders,orbs_amount_in_top_holders,orion-protocol_amount_in_top_holders,pendle_amount_in_top_holders,rocket-pool_amount_in_top_holders,spell-token_amount_in_top_holders,ssv-network_amount_in_top_holders,sushi_amount_in_top_holders,tellor_amount_in_top_holders,uma_amount_in_top_holders,uniswap_amount_in_top_holders,yearn-finance_amount_in_top_holders
2024-09-12 00:00:00+00:00,519509727.5987699,802566894.7478646,8902990.68,2066150.3033852023,70925337.26364702,103757782.49234994,69234809.16,84311300.81734204,289844315.7565363,841108547.3560884,665594520.9600565,145945937.12966558,876577427.8824369,534980956.2351963,73892747.30551562,87334873.43295996,538487607.2534957,79609923.16,49597308.89368843,518439559.2,180407740.5,417992.8621225835,8348818484.833563,1511563.5174815222,21902205.548382618,9315340097.351542,43377424.58997535,176841840.8290032,33506056.989778675,99939406830.53532,7521083.982694506,154916691.7228929,1821715.1929429471,88244881.69,508273288.0583586,16247.584618111308
2024-09-13 00:00:00+00:00,519755359.3237199,808297158.8,8914748.083739707,2066467.408692635,70900567.98558751,103792943.12457182,70100066.48044024,84194688.84610036,289889044.3345363,840534664.2688038,665493829.1050699,145945937.12966558,876992884.3051245,535853832.8176368,73935211.92466404,87271383.48936073,538487607.2534957,79306291.33048354,49572365.02,518617860.1042173,180396273.35959923,423929.29323234415,8348790988.451206,1520109.224745892,21896518.980608627,9312479336.0,44036728.97766759,176824298.36869076,33511245.098084517,101095686102.16846,7524492.7901142435,154133501.12943336,1821782.598996787,88281358.29648948,508315603.4305858,16269.036464791308
2024-09-14 00:00:00+00:00,519657458.8537199,807758607.4049037,8919376.146668699,2067084.2821004489,70904760.81607907,103771480.67019396,70152381.86246017,84198493.90175515,289882088.3345363,840315461.3531885,664762410.8885636,145945937.12966558,877001548.2,536015828.2235416,73975728.42,87258497.33,538487607.2534957,79308747.33890632,49580431.63006062,515982764.2549276,180419590.296888,424142.57400502026,8348790988.451206,1519851.340435892,21894716.436040297,9313894542.55992,44037617.781067595,176864434.02212796,33509197.62319457,101061531664.75114,7525622.4190047635,154270805.6171524,1820008.598996787,88274453.86846891,508347462.4980355,16106.681190190408
2024-09-15 00:00:00+00:00,519657458.8537199,811540625.8054678,8879766.986,2066877.9836268928,70909058.74308637,103557072.60966375,70134525.01326562,84196735.40708894,289745324.3345363,839680904.8409395,664321724.2,145945937.12966558,876777377.2614788,536458531.9076738,73974111.99862035,87235550.72969806,538487607.2534957,79870681.94487269,49512809.09373548,513069616.81622833,180412561.0698858,424989.8778059303,8348790988.451206,1519851.340435892,21897721.600440368,9314298950.696115,44675272.85,176889332.46500298,33507783.81983996,101065466797.922,7523416.8142638225,154222525.1408497,1818958.615996787,88285905.35293123,508349268.8707475,16058.237348202456
2024-09-16 00:00:00+00:00,520025832.8437199,815776996.5825977,8871936.156665867,2068551.5080913736,70925761.33453819,103370774.1812861,70128469.36630504,84176202.72,289786695.8345363,838903445.5448813,663934961.4521368,145945937.12966558,876568037.8500677,537045890.6283251,73963928.75503738,87234231.13539806,538487607.2534957,80141778.70424603,49596483.756465934,511999392.6217552,180412651.3654586,425226.4144729588,8348056410.440006,1519851.340435892,21893076.075860243,9322503065.166664,44673644.26,176882240.86273104,33515335.786758415,101135427453.922,7522377.120653523,154297105.21755275,1818110.615996787,88295994.64784512,508347559.8910594,16047.713220475733
2024-09-17 00:00:00+00:00,520065335.1452899,816930769.4442607,8884629.057410019,2088844.7041731784,70804301.59363855,103359408.2827886,70042158.56647354,84160965.66869995,289937148.9694667,837922984.4259542,663395366.3627504,145945937.12966558,875957090.3211076,544685856.3053902,73960932.79990746,87232881.81839807,538487607.2534957,79841113.12038712,49506436.80480588,511914719.91048735,180404157.91425437,394361.3134991898,8348046488.530006,1439970.781314232,21896002.219795737,9322925712.864277,44673644.26,176921401.43227583,33512359.893118735,101156841704.21494,7521838.528354523,154857960.7983837,1816905.611321937,88300553.78202161,508495247.2915679,16045.22595772074
2024-09-18 00:00:00+00:00,520065335.1452899,819114295.5808761,8883714.353646243,2087155.1421449075,70310825.84998372,103323572.38532709,69970492.47497731,84145296.22258604,302920173.92046297,836680133.0081973,663491607.0,145945937.12966558,876739885.9472969,544991124.7514391,73930690.26,87233601.16909806,538487607.2534957,79866238.12886494,49496088.47634301,511825811.33206034,180404919.79255325,393293.2928164868,8328760688.530006,1443001.101486132,21899599.56,9328141608.444136,44497244.61318053,176913620.49874127,33515576.65130962,101155829465.11935,7438192.271693274,154613919.18913937,1816853.448028017,88266406.33,508533044.6707616,16215.5695280909
2024-09-19 00:00:00+00:00,521521222.20428455,815922941.5478691,8878315.078254122,2084657.3235682717,69954615.19734167,102345711.61105852,69846172.83440417,84183341.12928309,303073380.11731523,836145041.7102369,663219269.2543228,145945937.12966558,876203083.4841367,544472373.7804554,73771993.06681791,87239285.42829809,538487607.2534957,79872879.96,49322725.108640805,512078693.4874809,180403599.7774366,393738.36351858673,8328690814.972652,1441935.119906132,21900224.09564474,9323599616.567669,44394713.548580535,176625705.72645265,33520719.840818822,101155540595.70236,7438930.147,154898224.11211523,1819362.524969077,86723316.22546922,507894839.5182232,16224.020676660895
2024-09-20 00:00:00+00:00,520934381.1331593,811507398.2233266,8889091.007225325,2085336.537598423,69937412.95151454,102897105.04836155,70013084.26124996,84087744.80239944,303068941.5972231,836454331.9166192,663105869.6863714,145945937.12966558,876570365.0954127,543971598.2287198,73796096.32614173,87241166.73209807,541063626.3484957,79930015.01850533,49149419.22471927,512777202.22923493,180394566.10084772,394064.57475950336,8346674186.661652,1427188.746587132,21894507.6,9332068981.895678,44478354.07946552,177001210.0328628,33521574.412813656,100702077783.95804,7436908.443613141,155109794.05030248,1826591.313533047,86814829.15233305,507825328.1027413,16232.8491651409
2024-09-21 00:00:00+00:00,521052235.0014819,811231678.5408055,8892944.572052617,2083852.649226047,70074091.92,101796143.60529809,69829819.52356087,84086277.26675099,302675192.0,836467342.1489396,663294470.8392768,145945937.12966558,876642364.8832961,543708689.1322551,73797474.62455411,87240693.31759806,541063626.3484957,80708849.69798489,49308629.35113103,519031068.96924454,180387686.23549727,393640.4737199398,8346674186.661652,1426026.392587132,21890645.8233278,9326931536.619043,44478354.07946552,176443254.3,33528262.851771712,100702077783.95804,7437085.91647236,155191770.42300838,1826195.954898587,87099305.28788692,507803089.2540598,16243.743379350895
2024-09-22 00:00:00+00:00,521106861.74512136,811290683.1927181,8884878.333683671,2085602.5868229193,70072269.67268112,101782732.07814775,70054326.41985115,84095382.01,302675159.8450881,836391174.9902248,670047368.9068886,145945937.12966558,876602428.0102351,543253125.8199732,73863221.83842541,87240148.62429807,541063626.3484957,80735913.19373691,49353200.39112638,520142428.2889916,180377345.05342945,393258.6249150512,8346674186.661652,1427637.7818833722,21872347.40402051,9331728511.0,44478354.07946552,172113570.74813998,33524591.63775434,101258673744.71896,7438879.950333804,155135177.4044305,1824731.251072307,87208299.30297948,507788091.88792527,16260.114385700896
2024-09-23 00:00:00+00:00,521106861.74512136,809793329.7530029,8866246.652542118,2086144.5946794397,70074394.99,101786386.41568872,70176598.94032444,84089564.14797536,302156841.4486383,835903752.1,665365431.9942456,145945937.12966558,876565492.6886878,540462188.7780113,73851832.22950576,87241561.66239807,541063626.3484957,80604502.18430942,52048268.57511908,512913757.3231623,180349815.4607002,390743.06320431095,8349153695.082039,1426808.877693372,21877419.06154563,9338051762.181393,43828354.07946552,172514505.24907792,33530932.68986021,101246056710.75555,7451361.563,155291714.95378038,1825580.6861848268,87291660.00623372,507765869.4070801,16256.160003242974
2024-09-24 00:00:00+00:00,521106861.74512136,809715484.7714192,8842792.456381705,2085039.6907040735,70285933.87,101784043.13364804,70156489.59246556,84050781.83,302211033.27569616,833962039.3324511,665707381.2275698,145945937.12966558,876584099.3037065,540855272.6495655,73819740.14011407,87242643.78429805,541063626.3484957,80663633.76,51965960.29279741,513304080.6135162,180348250.76614127,391498.3716458751,8348285834.082039,1471663.877693372,21872713.350733716,9341762322.710203,43828354.079435766,172463611.13018906,33537803.999117117,101864915880.27556,7444527.308,155230681.86778095,1820455.473700387,87445090.01,507708188.4774544,16261.099874872973
2024-09-25 00:00:00+00:00,520143577.7054401,840038726.0,8840943.797839679,2083130.982435687,70257739.49688359,101762969.62014976,70116493.83125792,84058541.54681338,298369252.6161143,834678484.2791188,666443189.6359006,145945937.12966558,876407359.1481766,540330190.8048608,73532988.07196695,87257430.40240724,538668152.9614958,80660930.98200132,51961030.24193384,514223795.4329616,180343701.2444054,391379.4808243987,8348257314.210039,1472323.402546812,21873778.606244832,9345423179.651598,43828354.079435766,172215519.72010735,33554147.787558313,101855061496.82156,7445802.805719269,155275297.15988752,1833017.7087003868,87274949.31851707,507726123.56118894,16270.29592611228
2024-09-26 00:00:00+00:00,520259151.2654401,840222758.4674982,8850436.283871908,2085022.1108956696,70443676.79236744,101863072.19104384,70583914.27108754,84034714.46712029,298153390.4420209,833939375.1644719,666849977.1697638,145945937.12966558,876755903.8218946,539379493.1998508,73494261.89866741,87247125.28253092,538668152.9614958,80660705.06626134,52302980.76,514220967.8400153,180342919.24440545,391074.1756506815,8348255891.716227,1466554.748044372,21874689.01114066,9354734906.521095,43828854.079435766,171413633.44358066,33489431.563577764,101870024979.8941,7530336.705865976,155088142.79490975,1832379.3071536468,87359602.09,507751053.96504015,16220.262716112276
2024-09-27 00:00:00+00:00,518163530.2654401,839976684.7434745,8849321.665553208,2085368.6091385488,70476613.83356181,102431693.08507892,70653064.48384744,84062044.28,301468778.5919397,834105675.6328107,669257684.8496966,145945937.12966558,876966328.5195038,539864124.7838877,73517373.19640875,87229446.84609807,538668152.9614958,80742170.80840914,52305113.69442047,513904485.40551233,180333326.3544104,389139.5010043478,8309734108.050796,1467169.5527343722,21879640.236168507,9347622933.637976,43855025.05496174,171061901.5968626,33468172.168380935,101758303431.44794,7533070.937895759,155192113.32760575,1833686.5232596267,87414667.64435604,507746033.53635424,16121.007068412277
2024-09-28 00:00:00+00:00,515344797.9705888,837812098.4255049,8858848.319,2087723.278181859,70289340.20341866,102442167.97421417,70777563.74661858,84065450.95801726,301467452.89423984,834050418.3256956,669007109.7462996,145345937.12966558,877629388.5141716,540594569.7751725,73471418.77803697,87227186.28199807,538668152.9614958,80758372.93331511,52373533.36011425,515059372.2741349,180333785.4507136,395261.7591952163,8309734108.050796,1467294.5527343722,21874466.870910104,9352182612.926548,43854390.35973514,170727704.52746317,33471699.954626936,101857516670.50809,7534248.952156519,154667935.0239331,1844311.7929049367,87450209.21611118,507816519.1334315,16152.642146521826
2024-09-29 00:00:00+00:00,515341318.6905888,841636388.9585989,8862709.124278564,2084866.6848530015,69901460.41730016,102334722.8246954,70577098.70015807,84060771.92,301466064.00423986,834104290.2830566,668418766.9649849,142534448.0736656,877922168.6316274,541040209.7,73520042.10542077,87227003.06329806,538668152.9614958,80772017.41962093,52529060.40631954,515083899.2,180324645.6059729,395274.4727,8309734108.050796,1467364.224505772,21873423.318282343,9352430493.087576,43575529.618962824,175602167.48855057,33464370.096096367,101916215012.5252,7536698.233206982,151617902.4682709,1844387.6193544264,87746759.98405294,507804004.6327879,16155.389569461826
2024-09-30 00:00:00+00:00,518193389.75341386,840799542.4711199,8855746.639833553,2086214.1835501175,69569936.70070837,102062753.1051758,70861013.6,84072663.97312258,301925005.0054813,833734930.8,669527286.1429011,139772984.63336328,876380058.5466535,537938346.2908555,73389682.41779384,87228478.21209808,538668152.9614958,80755542.94921823,52569787.64272593,515778512.7183714,180328442.5143838,382368.97434660944,8294734108.050796,1467364.224505772,21869209.38891086,9356074990.583809,44024790.95738175,175638841.34331003,33460658.64900363,101916697460.6737,7533947.447297563,155437879.77216896,1845195.2575730868,88014666.42773777,507764218.89804953,16152.765090771823
2024-10-01 00:00:00+00:00,519023361.6436043,841400040.9657898,8853322.605,2093478.926401648,68812618.60296018,102291197.0142406,70818010.46432638,84079674.7,301888101.7519046,834021304.5554134,669669051.4638076,138256203.75697997,875490880.5634949,537584926.8140231,73457251.16425091,87229344.50539806,538668152.9614958,81054009.92958912,52587744.64373808,515350288.89351016,180360769.26911077,382361.52084666304,8266734108.050796,1477230.318610052,21864809.27885862,9319582185.808258,44024790.95738175,175359494.95151806,33470216.757616617,101978015729.0219,7537598.234342109,156350365.5599019,1847715.9323422867,88087700.57553858,507781451.44752645,16156.637558301829
2024-10-02 00:00:00+00:00,519330157.3994246,839955837.7,8851741.298,2095555.375664291,69207403.71971828,101711528.52071144,70907814.29573648,84068455.9,301882546.1919046,833712764.1554576,669403106.5409708,140202243.32122207,871285247.0623623,539955156.8,73494005.15822311,87228863.96009809,538668152.9614958,80977763.25222977,52664737.36701656,518596971.5127961,179968658.42794922,381970.19040738256,8266734108.050796,1493878.0946100522,21879970.02844295,9324096672.736628,44167143.64395872,175770432.50363284,33467591.83565296,101998754812.36188,7535378.289265379,156370225.81364456,1846125.9763035967,88002267.76301312,507684648.6543552,16164.74876414948
2024-10-03 00:00:00+00:00,517740759.7026213,840476874.0739384,8863653.236844918,2095120.4211117364,69548352.27097623,102151245.91713496,71033968.52334295,84064150.32436813,301876990.63530463,833735862.8990958,668917959.7893081,139873265.05185568,875273941.4379709,539964341.6401209,73562000.54031086,87201541.09199806,540985432.4404957,81040608.23,52851388.14771965,512204904.7,179968406.6787633,382044.4868888751,8266734108.050796,1468720.403957568,21873822.534449056,9336497809.0,44164821.28064082,175652514.92722547,33471889.09199621,102008743169.36188,7535631.398,156595961.67663214,1846037.4749828968,88052406.00142592,507645507.6183306,16163.812837693407
2024-10-04 00:00:00+00:00,518264849.89940274,840835503.0100032,8846247.616356961,2093990.012368331,69285518.49445577,102115157.5892582,70919524.49953003,84065521.61182807,301873298.6687508,832881676.7263713,668874189.9087672,140194694.66820577,874769468.5,539745924.5982451,73533368.21,87198534.09979805,540985432.4404957,81133879.38573524,52894213.89770992,511822960.83315855,179959349.7529477,382498.9154449667,8266734108.050796,1468727.9962936428,21852059.17353293,9287196686.0,43732295.634979375,175815789.1091326,33471579.846839584,102102381563.71408,7479052.073497764,156817618.50096264,1846398.9771884468,88224164.37195025,507589214.7,16163.48476188185
2024-10-05 00:00:00+00:00,518597923.1838772,840541025.3037493,8852629.11,2107902.2115391786,69412492.16229719,102055711.38519502,70916721.93825537,84061490.96933472,301873298.6687508,833287114.3737317,655518008.8257893,139785801.59376878,874811080.9900972,538687028.7033337,73567985.73,87198518.59549806,540985432.4404957,80997675.97045603,53285532.339399934,511334384.7738531,179953383.1,381886.1894848514,8266734108.050796,1480818.8584936429,21850773.15996676,9294385863.837715,43715623.70859534,175849888.11105704,33483974.399256997,102103076893.71408,7529657.529324929,154778660.9767773,1852324.0013865368,88400983.0,507565573.04357994,16064.219654991984
