datetime,0x_social_volume_total,1inch_social_volume_total,aave_social_volume_total,alchemix_social_volume_total,ampleforth_social_volume_total,api3_social_volume_total,bancor_social_volume_total,band-protocol_social_volume_total,coin98_social_volume_total,cow-protocol_social_volume_total,crvusd_social_volume_total,dia-data_social_volume_total,dydx_social_volume_total,frax_social_volume_total,frax-share_social_volume_total,injective-protocol_social_volume_total,lido-dao_social_volume_total,liquity_social_volume_total,liquity-usd_social_volume_total,loopring_social_volume_total,magic-internet-money_social_volume_total,maker_social_volume_total,marlin_social_volume_total,melon_social_volume_total,olympus_social_volume_total,orbs_social_volume_total,orion-protocol_social_volume_total,pendle_social_volume_total,rocket-pool_social_volume_total,spell-token_social_volume_total,ssv-network_social_volume_total,sushi_social_volume_total,tellor_social_volume_total,uma_social_volume_total,uniswap_social_volume_total,yearn-finance_social_volume_total
2024-05-07 00:00:00+00:00,9.0,0.0,12.0,1.0,6.0,4.0,2.0,16.0,4.0,15.0,2.0,31.0,14.0,26.0,10.0,43.0,3.0,0.0,1.0,4.0,3.0,36.0,6.0,5.0,1.0,1.0,,6.0,4.0,14.0,0.0,16.0,56.0,19.0,67.0,1.0
2024-05-08 00:00:00+00:00,3.0,5.0,14.0,1.0,16.0,12.0,4.0,17.0,12.0,7.0,5.0,36.0,6.0,15.0,11.0,54.0,11.0,2.0,2.0,3.0,7.0,43.0,3.0,7.0,3.0,0.0,7.0,8.0,5.0,11.0,0.0,14.0,102.0,72.0,69.0,1.0
2024-05-09 00:00:00+00:00,11.0,8.0,10.0,0.0,40.0,14.0,2.0,17.0,9.0,9.0,12.0,16.0,5.0,28.0,38.0,32.0,6.0,3.0,2.0,9.0,7.0,45.0,2.0,5.0,1.0,6.0,0.0,8.0,0.0,14.0,2.0,24.0,31.0,83.0,70.0,2.0
2024-05-10 00:00:00+00:00,4.0,5.0,6.0,0.0,8.0,4.0,0.0,9.0,2.0,6.0,3.0,22.0,8.0,15.0,7.0,45.0,13.0,6.0,0.0,8.0,4.0,35.0,3.0,5.0,12.0,0.0,4.0,4.0,2.0,8.0,14.0,6.0,15.0,53.0,67.0,3.0
2024-05-11 00:00:00+00:00,2.0,4.0,3.0,0.0,9.0,2.0,0.0,24.0,7.0,10.0,3.0,15.0,3.0,9.0,4.0,30.0,8.0,2.0,1.0,5.0,6.0,19.0,3.0,4.0,1.0,0.0,1.0,6.0,1.0,10.0,5.0,22.0,14.0,37.0,73.0,0.0
2024-05-12 00:00:00+00:00,5.0,2.0,5.0,2.0,10.0,1.0,1.0,11.0,6.0,8.0,2.0,14.0,1.0,2.0,4.0,41.0,4.0,2.0,0.0,5.0,5.0,31.0,3.0,4.0,1.0,0.0,0.0,4.0,4.0,9.0,6.0,31.0,33.0,21.0,45.0,0.0
2024-05-13 00:00:00+00:00,2.0,4.0,15.0,3.0,10.0,1.0,0.0,30.0,3.0,7.0,0.0,31.0,29.0,37.0,18.0,33.0,8.0,4.0,1.0,12.0,0.0,37.0,5.0,3.0,1.0,0.0,1.0,9.0,4.0,9.0,3.0,7.0,26.0,39.0,102.0,4.0
2024-05-14 00:00:00+00:00,8.0,7.0,13.0,2.0,15.0,3.0,2.0,16.0,7.0,9.0,10.0,16.0,17.0,26.0,9.0,45.0,4.0,3.0,1.0,26.0,1.0,36.0,4.0,5.0,2.0,,1.0,10.0,3.0,13.0,2.0,13.0,5.0,23.0,98.0,0.0
2024-05-15 00:00:00+00:00,2.0,7.0,12.0,1.0,20.0,7.0,2.0,21.0,2.0,6.0,5.0,22.0,12.0,8.0,3.0,39.0,5.0,4.0,3.0,12.0,4.0,56.0,11.0,11.0,3.0,1.0,6.0,17.0,0.0,8.0,1.0,19.0,8.0,25.0,82.0,1.0
2024-05-16 00:00:00+00:00,8.0,5.0,17.0,1.0,12.0,15.0,0.0,10.0,4.0,8.0,1.0,17.0,11.0,21.0,7.0,49.0,27.0,6.0,1.0,8.0,7.0,48.0,6.0,1.0,8.0,0.0,2.0,11.0,0.0,10.0,1.0,21.0,9.0,26.0,93.0,2.0
2024-05-17 00:00:00+00:00,6.0,8.0,15.0,0.0,2.0,17.0,0.0,13.0,7.0,11.0,0.0,16.0,4.0,7.0,8.0,18.0,13.0,1.0,8.0,16.0,7.0,97.0,5.0,10.0,2.0,1.0,1.0,11.0,13.0,15.0,3.0,18.0,2.0,21.0,55.0,1.0
2024-05-18 00:00:00+00:00,9.0,5.0,6.0,0.0,4.0,2.0,1.0,16.0,2.0,10.0,3.0,11.0,8.0,15.0,6.0,17.0,3.0,0.0,3.0,10.0,4.0,29.0,3.0,3.0,0.0,0.0,1.0,17.0,4.0,5.0,3.0,10.0,3.0,12.0,92.0,1.0
2024-05-19 00:00:00+00:00,4.0,14.0,12.0,1.0,3.0,1.0,1.0,11.0,3.0,8.0,1.0,13.0,15.0,4.0,2.0,9.0,5.0,1.0,3.0,11.0,6.0,27.0,11.0,1.0,2.0,0.0,0.0,7.0,3.0,10.0,5.0,7.0,11.0,9.0,78.0,2.0
2024-05-20 00:00:00+00:00,5.0,7.0,10.0,0.0,9.0,2.0,0.0,16.0,3.0,3.0,4.0,19.0,10.0,15.0,9.0,62.0,5.0,1.0,2.0,17.0,2.0,28.0,7.0,2.0,1.0,0.0,1.0,44.0,1.0,12.0,1.0,10.0,9.0,20.0,77.0,2.0
2024-05-21 00:00:00+00:00,3.0,6.0,14.0,1.0,10.0,5.0,3.0,12.0,5.0,5.0,4.0,17.0,8.0,14.0,7.0,49.0,44.0,0.0,2.0,17.0,6.0,32.0,7.0,4.0,0.0,2.0,2.0,18.0,7.0,15.0,5.0,20.0,0.0,21.0,157.0,1.0
2024-05-22 00:00:00+00:00,9.0,6.0,16.0,0.0,4.0,6.0,5.0,16.0,2.0,7.0,3.0,22.0,22.0,9.0,2.0,30.0,19.0,2.0,2.0,10.0,1.0,24.0,3.0,4.0,0.0,1.0,0.0,17.0,3.0,8.0,12.0,8.0,4.0,18.0,116.0,1.0
2024-05-23 00:00:00+00:00,10.0,8.0,7.0,2.0,10.0,15.0,3.0,6.0,3.0,7.0,2.0,17.0,14.0,7.0,7.0,30.0,9.0,1.0,2.0,11.0,4.0,32.0,3.0,4.0,4.0,2.0,0.0,16.0,4.0,20.0,2.0,15.0,3.0,29.0,93.0,1.0
2024-05-24 00:00:00+00:00,9.0,4.0,10.0,1.0,7.0,1.0,5.0,19.0,4.0,6.0,5.0,24.0,10.0,6.0,6.0,47.0,27.0,1.0,0.0,6.0,2.0,27.0,1.0,2.0,4.0,1.0,0.0,18.0,1.0,16.0,2.0,7.0,3.0,26.0,97.0,2.0
2024-05-25 00:00:00+00:00,9.0,1.0,6.0,1.0,3.0,1.0,0.0,15.0,2.0,5.0,3.0,26.0,8.0,6.0,4.0,24.0,22.0,3.0,3.0,14.0,3.0,21.0,4.0,12.0,0.0,1.0,0.0,15.0,19.0,6.0,3.0,11.0,6.0,12.0,115.0,2.0
2024-05-26 00:00:00+00:00,5.0,4.0,16.0,1.0,8.0,2.0,3.0,17.0,1.0,5.0,2.0,17.0,4.0,3.0,2.0,19.0,19.0,0.0,3.0,11.0,7.0,27.0,8.0,5.0,6.0,0.0,,8.0,9.0,12.0,1.0,4.0,3.0,13.0,98.0,2.0
2024-05-27 00:00:00+00:00,6.0,11.0,16.0,2.0,9.0,6.0,1.0,14.0,3.0,2.0,1.0,26.0,10.0,8.0,5.0,34.0,11.0,0.0,4.0,12.0,4.0,25.0,1.0,2.0,5.0,2.0,,14.0,11.0,23.0,2.0,11.0,17.0,18.0,126.0,3.0
2024-05-28 00:00:00+00:00,4.0,4.0,16.0,0.0,2.0,4.0,2.0,18.0,1.0,18.0,4.0,20.0,15.0,15.0,0.0,22.0,12.0,2.0,0.0,9.0,4.0,28.0,2.0,5.0,4.0,1.0,1.0,12.0,6.0,8.0,2.0,10.0,1.0,10.0,83.0,2.0
2024-05-29 00:00:00+00:00,4.0,5.0,15.0,0.0,5.0,9.0,2.0,14.0,5.0,7.0,4.0,12.0,10.0,16.0,1.0,56.0,2.0,1.0,2.0,16.0,5.0,25.0,3.0,3.0,3.0,1.0,1.0,8.0,5.0,13.0,2.0,10.0,5.0,23.0,75.0,12.0
2024-05-30 00:00:00+00:00,4.0,6.0,21.0,1.0,1.0,2.0,1.0,16.0,4.0,9.0,1.0,20.0,4.0,8.0,2.0,20.0,3.0,0.0,0.0,9.0,5.0,39.0,5.0,3.0,3.0,2.0,0.0,5.0,4.0,8.0,0.0,11.0,2.0,28.0,51.0,1.0
2024-05-31 00:00:00+00:00,7.0,5.0,11.0,0.0,11.0,2.0,3.0,7.0,6.0,2.0,6.0,13.0,6.0,21.0,10.0,20.0,8.0,3.0,0.0,3.0,4.0,30.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,5.0,1.0,8.0,2.0,23.0,71.0,0.0
2024-06-01 00:00:00+00:00,7.0,5.0,5.0,0.0,1.0,2.0,0.0,10.0,3.0,5.0,3.0,10.0,1.0,11.0,0.0,19.0,3.0,1.0,0.0,5.0,3.0,17.0,3.0,3.0,1.0,1.0,0.0,9.0,2.0,32.0,0.0,3.0,1.0,12.0,79.0,0.0
2024-06-02 00:00:00+00:00,3.0,0.0,11.0,0.0,2.0,3.0,1.0,15.0,6.0,3.0,1.0,8.0,3.0,4.0,2.0,23.0,1.0,2.0,0.0,4.0,1.0,19.0,1.0,4.0,0.0,0.0,1.0,11.0,36.0,12.0,0.0,4.0,4.0,23.0,84.0,0.0
2024-06-03 00:00:00+00:00,0.0,13.0,5.0,0.0,0.0,5.0,0.0,20.0,2.0,10.0,7.0,26.0,5.0,13.0,4.0,35.0,5.0,3.0,2.0,9.0,3.0,35.0,2.0,10.0,4.0,4.0,1.0,14.0,8.0,28.0,2.0,7.0,0.0,19.0,75.0,3.0
2024-06-04 00:00:00+00:00,10.0,5.0,10.0,2.0,10.0,4.0,1.0,15.0,4.0,13.0,2.0,17.0,11.0,26.0,8.0,43.0,5.0,2.0,3.0,15.0,2.0,29.0,4.0,4.0,2.0,0.0,0.0,6.0,3.0,10.0,0.0,45.0,2.0,19.0,88.0,1.0
2024-06-05 00:00:00+00:00,6.0,5.0,14.0,0.0,12.0,4.0,1.0,11.0,6.0,10.0,1.0,15.0,6.0,6.0,4.0,45.0,1.0,0.0,1.0,36.0,10.0,28.0,1.0,14.0,2.0,0.0,0.0,6.0,18.0,16.0,1.0,8.0,11.0,25.0,107.0,0.0
2024-06-06 00:00:00+00:00,4.0,3.0,21.0,1.0,8.0,10.0,0.0,14.0,5.0,4.0,2.0,10.0,13.0,15.0,6.0,44.0,2.0,7.0,1.0,15.0,5.0,36.0,3.0,5.0,5.0,0.0,0.0,11.0,7.0,12.0,0.0,14.0,3.0,13.0,84.0,3.0
2024-06-07 00:00:00+00:00,4.0,1.0,9.0,0.0,7.0,9.0,0.0,26.0,4.0,6.0,3.0,9.0,5.0,5.0,6.0,67.0,4.0,2.0,0.0,12.0,7.0,40.0,4.0,4.0,10.0,2.0,3.0,9.0,19.0,13.0,0.0,6.0,6.0,27.0,65.0,4.0
2024-06-08 00:00:00+00:00,3.0,3.0,9.0,0.0,17.0,3.0,2.0,23.0,3.0,7.0,6.0,6.0,3.0,0.0,2.0,48.0,5.0,1.0,3.0,14.0,2.0,29.0,0.0,0.0,7.0,0.0,0.0,2.0,9.0,12.0,0.0,10.0,2.0,14.0,51.0,1.0
2024-06-09 00:00:00+00:00,2.0,6.0,15.0,1.0,41.0,0.0,0.0,8.0,1.0,3.0,2.0,13.0,2.0,14.0,0.0,33.0,1.0,0.0,0.0,26.0,2.0,23.0,3.0,1.0,16.0,0.0,7.0,5.0,2.0,10.0,1.0,13.0,1.0,18.0,87.0,2.0
2024-06-10 00:00:00+00:00,5.0,1.0,15.0,0.0,6.0,4.0,0.0,33.0,4.0,3.0,7.0,17.0,7.0,13.0,4.0,50.0,7.0,3.0,0.0,39.0,1.0,31.0,2.0,1.0,2.0,1.0,2.0,8.0,13.0,16.0,1.0,12.0,4.0,16.0,99.0,1.0
2024-06-11 00:00:00+00:00,1.0,3.0,15.0,2.0,5.0,3.0,4.0,16.0,8.0,5.0,2.0,12.0,7.0,17.0,5.0,45.0,2.0,1.0,0.0,10.0,4.0,34.0,2.0,4.0,5.0,1.0,0.0,7.0,8.0,13.0,1.0,18.0,1.0,27.0,81.0,0.0
2024-06-12 00:00:00+00:00,3.0,2.0,12.0,3.0,32.0,0.0,2.0,13.0,3.0,13.0,22.0,15.0,7.0,23.0,2.0,68.0,4.0,3.0,1.0,7.0,1.0,25.0,2.0,2.0,1.0,1.0,1.0,7.0,6.0,17.0,3.0,8.0,3.0,24.0,60.0,1.0
2024-06-13 00:00:00+00:00,13.0,2.0,12.0,0.0,11.0,2.0,2.0,11.0,2.0,3.0,38.0,18.0,3.0,25.0,1.0,68.0,0.0,3.0,1.0,9.0,4.0,32.0,4.0,8.0,0.0,0.0,0.0,4.0,4.0,21.0,1.0,4.0,5.0,17.0,70.0,0.0
2024-06-14 00:00:00+00:00,9.0,28.0,13.0,1.0,18.0,5.0,2.0,14.0,5.0,7.0,6.0,20.0,2.0,33.0,12.0,83.0,7.0,4.0,0.0,13.0,8.0,45.0,4.0,3.0,1.0,0.0,2.0,9.0,44.0,20.0,1.0,2.0,1.0,15.0,105.0,0.0
2024-06-15 00:00:00+00:00,2.0,4.0,11.0,0.0,14.0,2.0,1.0,8.0,4.0,5.0,5.0,6.0,10.0,14.0,9.0,27.0,9.0,0.0,0.0,3.0,0.0,20.0,1.0,5.0,3.0,1.0,0.0,2.0,10.0,9.0,0.0,7.0,1.0,11.0,72.0,0.0
2024-06-16 00:00:00+00:00,3.0,5.0,9.0,0.0,3.0,3.0,0.0,5.0,4.0,6.0,7.0,12.0,7.0,26.0,10.0,20.0,5.0,0.0,0.0,3.0,4.0,26.0,1.0,3.0,8.0,0.0,3.0,8.0,12.0,11.0,4.0,11.0,5.0,8.0,78.0,2.0
2024-06-17 00:00:00+00:00,3.0,18.0,14.0,0.0,9.0,4.0,3.0,18.0,6.0,6.0,6.0,16.0,9.0,22.0,15.0,42.0,4.0,3.0,2.0,13.0,4.0,32.0,0.0,1.0,2.0,2.0,3.0,4.0,11.0,9.0,3.0,13.0,2.0,7.0,80.0,0.0
2024-06-18 00:00:00+00:00,2.0,9.0,17.0,0.0,4.0,8.0,2.0,22.0,8.0,11.0,1.0,15.0,7.0,20.0,11.0,49.0,3.0,5.0,0.0,9.0,6.0,34.0,3.0,7.0,2.0,0.0,3.0,8.0,5.0,14.0,2.0,2.0,0.0,21.0,64.0,0.0
2024-06-19 00:00:00+00:00,3.0,7.0,12.0,1.0,26.0,3.0,4.0,8.0,1.0,5.0,7.0,14.0,7.0,24.0,17.0,38.0,55.0,2.0,1.0,5.0,6.0,32.0,2.0,9.0,2.0,0.0,3.0,30.0,16.0,9.0,4.0,9.0,1.0,29.0,91.0,0.0
2024-06-20 00:00:00+00:00,3.0,12.0,6.0,0.0,6.0,4.0,3.0,15.0,2.0,6.0,4.0,10.0,10.0,15.0,5.0,21.0,11.0,0.0,0.0,6.0,4.0,40.0,8.0,7.0,3.0,1.0,3.0,21.0,3.0,8.0,1.0,8.0,0.0,13.0,70.0,1.0
2024-06-21 00:00:00+00:00,1.0,9.0,9.0,0.0,3.0,2.0,0.0,23.0,3.0,7.0,5.0,21.0,5.0,20.0,11.0,34.0,15.0,0.0,1.0,4.0,2.0,26.0,0.0,4.0,0.0,1.0,1.0,17.0,1.0,12.0,3.0,5.0,21.0,13.0,56.0,0.0
2024-06-22 00:00:00+00:00,1.0,2.0,6.0,0.0,5.0,2.0,0.0,16.0,2.0,4.0,1.0,17.0,3.0,16.0,14.0,23.0,9.0,0.0,0.0,4.0,3.0,26.0,1.0,3.0,0.0,1.0,0.0,9.0,1.0,10.0,1.0,13.0,5.0,7.0,53.0,1.0
2024-06-23 00:00:00+00:00,3.0,3.0,16.0,0.0,0.0,5.0,0.0,7.0,1.0,3.0,2.0,11.0,1.0,2.0,0.0,13.0,7.0,0.0,0.0,8.0,2.0,41.0,4.0,0.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,3.0,9.0,54.0,1.0
2024-06-24 00:00:00+00:00,4.0,5.0,14.0,,4.0,2.0,0.0,26.0,1.0,4.0,2.0,14.0,13.0,25.0,3.0,53.0,22.0,,0.0,12.0,4.0,35.0,3.0,5.0,2.0,0.0,2.0,12.0,8.0,18.0,0.0,6.0,2.0,24.0,48.0,0.0
2024-06-25 00:00:00+00:00,3.0,3.0,23.0,1.0,2.0,1.0,2.0,16.0,4.0,8.0,0.0,16.0,4.0,18.0,13.0,38.0,15.0,1.0,1.0,6.0,7.0,32.0,3.0,3.0,1.0,0.0,14.0,12.0,0.0,7.0,3.0,7.0,0.0,16.0,48.0,0.0
2024-06-26 00:00:00+00:00,3.0,2.0,7.0,1.0,10.0,4.0,2.0,20.0,3.0,6.0,8.0,10.0,6.0,11.0,9.0,42.0,10.0,2.0,0.0,7.0,5.0,34.0,3.0,2.0,1.0,2.0,0.0,11.0,6.0,4.0,0.0,16.0,2.0,23.0,60.0,1.0
2024-06-27 00:00:00+00:00,1.0,8.0,15.0,0.0,2.0,3.0,0.0,7.0,11.0,5.0,5.0,10.0,22.0,18.0,4.0,35.0,20.0,6.0,0.0,11.0,4.0,59.0,2.0,2.0,1.0,2.0,8.0,9.0,2.0,12.0,1.0,11.0,0.0,28.0,57.0,2.0
2024-06-28 00:00:00+00:00,1.0,1.0,16.0,1.0,1.0,2.0,1.0,27.0,3.0,7.0,14.0,12.0,6.0,8.0,2.0,19.0,28.0,1.0,0.0,10.0,2.0,26.0,1.0,0.0,2.0,1.0,2.0,3.0,27.0,14.0,0.0,2.0,0.0,22.0,46.0,3.0
2024-06-29 00:00:00+00:00,2.0,2.0,7.0,0.0,2.0,1.0,2.0,12.0,2.0,6.0,5.0,12.0,7.0,6.0,3.0,32.0,12.0,0.0,1.0,3.0,2.0,15.0,1.0,2.0,0.0,0.0,0.0,2.0,15.0,15.0,0.0,8.0,3.0,29.0,39.0,0.0
2024-06-30 00:00:00+00:00,0.0,1.0,5.0,0.0,6.0,0.0,0.0,12.0,0.0,8.0,4.0,8.0,8.0,32.0,13.0,20.0,6.0,1.0,0.0,12.0,1.0,19.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,8.0,1.0,15.0,58.0,0.0
2024-07-01 00:00:00+00:00,2.0,1.0,19.0,1.0,0.0,0.0,0.0,10.0,1.0,7.0,4.0,18.0,16.0,16.0,16.0,27.0,6.0,2.0,0.0,9.0,7.0,27.0,3.0,24.0,2.0,0.0,0.0,9.0,6.0,6.0,2.0,10.0,2.0,14.0,47.0,0.0
2024-07-02 00:00:00+00:00,3.0,3.0,25.0,5.0,2.0,3.0,7.0,7.0,0.0,9.0,4.0,11.0,5.0,26.0,65.0,21.0,4.0,1.0,0.0,3.0,7.0,19.0,3.0,10.0,3.0,0.0,1.0,9.0,3.0,7.0,0.0,4.0,0.0,17.0,49.0,2.0
2024-07-03 00:00:00+00:00,2.0,2.0,10.0,1.0,7.0,1.0,7.0,16.0,5.0,4.0,6.0,16.0,4.0,13.0,53.0,23.0,7.0,1.0,0.0,6.0,4.0,15.0,7.0,4.0,5.0,1.0,1.0,11.0,3.0,16.0,1.0,3.0,0.0,20.0,42.0,0.0
2024-07-04 00:00:00+00:00,2.0,0.0,10.0,1.0,1.0,3.0,1.0,24.0,6.0,5.0,7.0,14.0,3.0,27.0,13.0,16.0,14.0,1.0,,12.0,2.0,29.0,3.0,2.0,4.0,1.0,1.0,8.0,7.0,14.0,0.0,2.0,0.0,26.0,45.0,1.0
2024-07-05 00:00:00+00:00,2.0,2.0,12.0,0.0,9.0,0.0,1.0,18.0,3.0,2.0,4.0,6.0,12.0,37.0,23.0,31.0,3.0,2.0,,6.0,4.0,40.0,2.0,3.0,1.0,0.0,1.0,11.0,1.0,11.0,0.0,12.0,3.0,23.0,69.0,1.0
2024-07-06 00:00:00+00:00,1.0,3.0,12.0,0.0,0.0,1.0,4.0,8.0,2.0,7.0,2.0,10.0,3.0,5.0,2.0,41.0,2.0,1.0,1.0,3.0,3.0,15.0,3.0,0.0,2.0,1.0,3.0,1.0,10.0,9.0,1.0,1.0,0.0,13.0,44.0,0.0
2024-07-07 00:00:00+00:00,30.0,28.0,12.0,0.0,2.0,0.0,1.0,15.0,1.0,4.0,2.0,7.0,6.0,9.0,11.0,75.0,3.0,2.0,0.0,3.0,4.0,12.0,2.0,2.0,0.0,3.0,1.0,6.0,6.0,8.0,0.0,7.0,0.0,8.0,48.0,0.0
2024-07-08 00:00:00+00:00,10.0,12.0,3.0,0.0,18.0,2.0,0.0,24.0,4.0,8.0,1.0,15.0,6.0,9.0,6.0,20.0,2.0,1.0,0.0,5.0,11.0,33.0,5.0,8.0,3.0,0.0,0.0,9.0,7.0,4.0,5.0,5.0,0.0,14.0,48.0,4.0
2024-07-09 00:00:00+00:00,2.0,2.0,20.0,,18.0,4.0,2.0,8.0,4.0,8.0,2.0,12.0,5.0,8.0,4.0,22.0,4.0,3.0,1.0,3.0,4.0,27.0,3.0,5.0,0.0,0.0,0.0,3.0,6.0,10.0,12.0,6.0,0.0,13.0,41.0,0.0
2024-07-10 00:00:00+00:00,3.0,9.0,13.0,2.0,16.0,2.0,0.0,12.0,4.0,2.0,3.0,16.0,8.0,16.0,3.0,21.0,1.0,2.0,1.0,9.0,7.0,23.0,3.0,0.0,1.0,4.0,0.0,5.0,3.0,5.0,3.0,1.0,2.0,22.0,52.0,0.0
2024-07-11 00:00:00+00:00,1.0,5.0,13.0,0.0,20.0,4.0,0.0,10.0,8.0,6.0,2.0,11.0,9.0,44.0,16.0,17.0,8.0,2.0,1.0,5.0,5.0,23.0,1.0,4.0,4.0,2.0,6.0,29.0,6.0,6.0,8.0,9.0,1.0,20.0,52.0,0.0
2024-07-12 00:00:00+00:00,0.0,3.0,20.0,0.0,12.0,0.0,2.0,17.0,2.0,6.0,2.0,6.0,6.0,18.0,5.0,16.0,7.0,1.0,0.0,3.0,3.0,41.0,2.0,1.0,9.0,5.0,5.0,68.0,1.0,11.0,3.0,3.0,0.0,19.0,52.0,1.0
2024-07-13 00:00:00+00:00,0.0,0.0,4.0,1.0,16.0,1.0,1.0,8.0,1.0,6.0,2.0,6.0,8.0,8.0,3.0,22.0,5.0,0.0,1.0,3.0,1.0,32.0,2.0,3.0,3.0,8.0,0.0,26.0,10.0,2.0,0.0,5.0,2.0,13.0,38.0,2.0
2024-07-14 00:00:00+00:00,5.0,5.0,13.0,1.0,0.0,0.0,2.0,12.0,1.0,7.0,2.0,10.0,3.0,4.0,13.0,17.0,3.0,0.0,0.0,3.0,2.0,25.0,2.0,1.0,0.0,2.0,0.0,23.0,3.0,14.0,0.0,5.0,0.0,16.0,33.0,0.0
2024-07-15 00:00:00+00:00,9.0,0.0,7.0,0.0,3.0,2.0,1.0,14.0,4.0,3.0,2.0,15.0,7.0,10.0,2.0,36.0,5.0,1.0,0.0,7.0,6.0,30.0,3.0,2.0,2.0,3.0,1.0,25.0,7.0,4.0,0.0,4.0,4.0,12.0,60.0,0.0
2024-07-16 00:00:00+00:00,1.0,3.0,9.0,0.0,4.0,0.0,2.0,18.0,2.0,6.0,4.0,15.0,5.0,23.0,16.0,27.0,11.0,0.0,1.0,2.0,7.0,29.0,0.0,3.0,1.0,2.0,4.0,19.0,2.0,7.0,4.0,8.0,2.0,18.0,65.0,1.0
2024-07-17 00:00:00+00:00,4.0,0.0,9.0,1.0,10.0,2.0,5.0,11.0,1.0,11.0,1.0,14.0,7.0,15.0,17.0,26.0,5.0,0.0,1.0,9.0,1.0,31.0,1.0,3.0,0.0,3.0,4.0,6.0,3.0,7.0,16.0,5.0,0.0,20.0,49.0,0.0
2024-07-18 00:00:00+00:00,2.0,3.0,14.0,0.0,6.0,3.0,1.0,20.0,6.0,3.0,3.0,12.0,6.0,22.0,7.0,24.0,10.0,0.0,0.0,7.0,4.0,22.0,2.0,1.0,2.0,2.0,6.0,2.0,7.0,15.0,5.0,4.0,1.0,18.0,56.0,0.0
2024-07-19 00:00:00+00:00,1.0,4.0,6.0,0.0,14.0,0.0,1.0,11.0,1.0,8.0,6.0,17.0,1.0,7.0,3.0,39.0,2.0,1.0,1.0,4.0,5.0,23.0,1.0,1.0,1.0,0.0,3.0,4.0,3.0,10.0,3.0,1.0,6.0,17.0,35.0,0.0
2024-07-20 00:00:00+00:00,3.0,4.0,10.0,0.0,6.0,2.0,0.0,6.0,0.0,8.0,1.0,12.0,0.0,5.0,10.0,18.0,1.0,1.0,0.0,2.0,3.0,27.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,4.0,0.0,2.0,2.0,9.0,34.0,0.0
2024-07-21 00:00:00+00:00,0.0,4.0,12.0,0.0,3.0,1.0,1.0,13.0,1.0,9.0,0.0,10.0,1.0,8.0,5.0,48.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,4.0,0.0,0.0,1.0,16.0,5.0,10.0,0.0,5.0,1.0,14.0,28.0,6.0
2024-07-22 00:00:00+00:00,3.0,5.0,3.0,,17.0,0.0,0.0,18.0,1.0,0.0,2.0,23.0,3.0,5.0,5.0,34.0,2.0,0.0,0.0,18.0,0.0,33.0,2.0,3.0,2.0,1.0,2.0,13.0,5.0,12.0,0.0,12.0,0.0,23.0,55.0,2.0
2024-07-23 00:00:00+00:00,0.0,6.0,16.0,,18.0,2.0,0.0,10.0,4.0,11.0,0.0,12.0,50.0,9.0,3.0,19.0,5.0,0.0,0.0,16.0,4.0,33.0,0.0,3.0,3.0,0.0,1.0,4.0,5.0,15.0,0.0,10.0,1.0,24.0,37.0,0.0
2024-07-24 00:00:00+00:00,3.0,2.0,11.0,,4.0,4.0,3.0,13.0,0.0,7.0,1.0,15.0,20.0,15.0,17.0,34.0,4.0,2.0,1.0,6.0,8.0,35.0,0.0,5.0,2.0,1.0,2.0,1.0,5.0,8.0,3.0,12.0,2.0,19.0,52.0,2.0
2024-07-25 00:00:00+00:00,2.0,1.0,12.0,,4.0,4.0,1.0,21.0,0.0,13.0,7.0,6.0,8.0,4.0,4.0,34.0,3.0,0.0,0.0,2.0,6.0,26.0,2.0,3.0,12.0,0.0,3.0,4.0,3.0,9.0,1.0,6.0,1.0,20.0,47.0,3.0
2024-07-26 00:00:00+00:00,7.0,6.0,32.0,1.0,10.0,1.0,1.0,17.0,2.0,3.0,8.0,10.0,12.0,12.0,13.0,65.0,4.0,2.0,0.0,8.0,4.0,35.0,1.0,2.0,0.0,2.0,0.0,18.0,5.0,5.0,3.0,4.0,1.0,9.0,38.0,0.0
2024-07-27 00:00:00+00:00,2.0,9.0,3.0,0.0,2.0,3.0,0.0,12.0,3.0,3.0,1.0,8.0,6.0,4.0,1.0,18.0,2.0,1.0,0.0,1.0,8.0,15.0,0.0,3.0,1.0,2.0,5.0,8.0,0.0,11.0,0.0,2.0,0.0,16.0,38.0,1.0
2024-07-28 00:00:00+00:00,3.0,1.0,13.0,0.0,1.0,0.0,1.0,19.0,0.0,8.0,2.0,13.0,11.0,9.0,8.0,20.0,1.0,1.0,0.0,4.0,5.0,18.0,2.0,0.0,2.0,0.0,0.0,4.0,7.0,9.0,3.0,2.0,0.0,21.0,35.0,0.0
2024-07-29 00:00:00+00:00,4.0,0.0,24.0,1.0,3.0,2.0,1.0,15.0,1.0,8.0,1.0,26.0,4.0,13.0,15.0,32.0,4.0,0.0,,4.0,5.0,31.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,10.0,3.0,8.0,2.0,14.0,44.0,0.0
